provider,region,sku,location_name,latitude,longitude,price_usd_hour,resource_kind,accelerator_vendor,accelerator_family,accelerator_model,accelerator_count,accelerator_memory_mib,cpu_arch,notes
azure,francecentral,Standard_E96-48ds_v5,"Paris, France",48.85341,2.3488,8.112,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_E96-48ds_v6,"Paris, France",48.85341,2.3488,9.22,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_E96-48s_v5,"Paris, France",48.85341,2.3488,7.104,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_E96-48s_v6,"Paris, France",48.85341,2.3488,7.459,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_E96_v5,"Paris, France",48.85341,2.3488,7.104,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_E96a_v4,"Paris, France",48.85341,2.3488,7.104,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_E96ads_v5,"Paris, France",48.85341,2.3488,7.344,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_E96ads_v6,"Paris, France",48.85341,2.3488,8.179,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_E96ads_v7,"Paris, France",48.85341,2.3488,8.179,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_E96as_v4,"Paris, France",48.85341,2.3488,7.104,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_E96as_v5,"Paris, France",48.85341,2.3488,6.384,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_E96as_v6,"Paris, France",48.85341,2.3488,6.72,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_E96as_v7,"Paris, France",48.85341,2.3488,6.72,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_E96bds_v5,"Paris, France",48.85341,2.3488,9.48,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_E96bs_v5,"Paris, France",48.85341,2.3488,8.472,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_E96d_v5,"Paris, France",48.85341,2.3488,8.112,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_E96ds_v5,"Paris, France",48.85341,2.3488,8.112,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_E96ds_v6,"Paris, France",48.85341,2.3488,9.22,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_E96iads_v5,"Paris, France",48.85341,2.3488,8.078,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_E96ias_v4,"Paris, France",48.85341,2.3488,7.104,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_E96ias_v5,"Paris, France",48.85341,2.3488,7.022,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_E96pds_v6,"Paris, France",48.85341,2.3488,6.557,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_E96ps_v6,"Paris, France",48.85341,2.3488,5.174,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_E96s_v5,"Paris, France",48.85341,2.3488,7.104,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_E96s_v6,"Paris, France",48.85341,2.3488,7.459,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_EC16ads_cc_v5,"Paris, France",48.85341,2.3488,1.224,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_EC16ads_v6,"Paris, France",48.85341,2.3488,1.363,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_EC16as_cc_v5,"Paris, France",48.85341,2.3488,1.064,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_EC16as_v6,"Paris, France",48.85341,2.3488,1.12,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_EC20ads_cc_v5,"Paris, France",48.85341,2.3488,1.53,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_EC20as_cc_v5,"Paris, France",48.85341,2.3488,1.33,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_EC2ads_v6,"Paris, France",48.85341,2.3488,0.17,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_EC2as_v6,"Paris, France",48.85341,2.3488,0.14,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_EC32ads_cc_v5,"Paris, France",48.85341,2.3488,2.448,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_EC32ads_v6,"Paris, France",48.85341,2.3488,2.726,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_EC32as_cc_v5,"Paris, France",48.85341,2.3488,2.128,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_EC32as_v6,"Paris, France",48.85341,2.3488,2.24,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_EC48ads_cc_v5,"Paris, France",48.85341,2.3488,3.672,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_EC48ads_v6,"Paris, France",48.85341,2.3488,4.09,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_EC48as_cc_v5,"Paris, France",48.85341,2.3488,3.192,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_EC48as_v6,"Paris, France",48.85341,2.3488,3.36,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_EC4ads_cc_v5,"Paris, France",48.85341,2.3488,0.306,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_EC4ads_v6,"Paris, France",48.85341,2.3488,0.341,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_EC4as_cc_v5,"Paris, France",48.85341,2.3488,0.266,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_EC4as_v6,"Paris, France",48.85341,2.3488,0.28,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_EC64ads_cc_v5,"Paris, France",48.85341,2.3488,4.896,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_EC64ads_v6,"Paris, France",48.85341,2.3488,5.453,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_EC64as_cc_v5,"Paris, France",48.85341,2.3488,4.256,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_EC64as_v6,"Paris, France",48.85341,2.3488,4.48,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_EC8ads_cc_v5,"Paris, France",48.85341,2.3488,0.612,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_EC8ads_v6,"Paris, France",48.85341,2.3488,0.682,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_EC8as_cc_v5,"Paris, France",48.85341,2.3488,0.532,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_EC8as_v6,"Paris, France",48.85341,2.3488,0.56,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_EC96ads_cc_v5,"Paris, France",48.85341,2.3488,7.344,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_EC96ads_v6,"Paris, France",48.85341,2.3488,8.179,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_EC96as_cc_v5,"Paris, France",48.85341,2.3488,6.384,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_EC96as_v6,"Paris, France",48.85341,2.3488,6.72,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F1,"Paris, France",48.85341,2.3488,0.05,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F16,"Paris, France",48.85341,2.3488,0.808,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F16-4amds_v7,"Paris, France",48.85341,2.3488,2.048,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F16-4ams_v7,"Paris, France",48.85341,2.3488,1.682,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F16-8amds_v7,"Paris, France",48.85341,2.3488,2.048,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F16-8ams_v7,"Paris, France",48.85341,2.3488,1.682,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F16ads_v7,"Paris, France",48.85341,2.3488,1.611,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F16alds_v7,"Paris, France",48.85341,2.3488,1.343,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F16als_v6,"Paris, France",48.85341,2.3488,1.136,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F16als_v7,"Paris, France",48.85341,2.3488,1.136,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F16amds_v7,"Paris, France",48.85341,2.3488,2.048,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F16ams_v6,"Paris, France",48.85341,2.3488,1.682,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F16ams_v7,"Paris, France",48.85341,2.3488,1.682,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F16as_v6,"Paris, France",48.85341,2.3488,1.283,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F16as_v7,"Paris, France",48.85341,2.3488,1.283,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F16s,"Paris, France",48.85341,2.3488,0.808,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F16s_v2,"Paris, France",48.85341,2.3488,0.808,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F1ads_v7,"Paris, France",48.85341,2.3488,0.101,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F1alds_v7,"Paris, France",48.85341,2.3488,0.084,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F1als_v6,"Paris, France",48.85341,2.3488,0.071,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F1als_v7,"Paris, France",48.85341,2.3488,0.071,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F1amds_v7,"Paris, France",48.85341,2.3488,0.128,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F1ams_v6,"Paris, France",48.85341,2.3488,0.105,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F1ams_v7,"Paris, France",48.85341,2.3488,0.105,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F1as_v6,"Paris, France",48.85341,2.3488,0.0802,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F1as_v7,"Paris, France",48.85341,2.3488,0.0802,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F1s,"Paris, France",48.85341,2.3488,0.05,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F2,"Paris, France",48.85341,2.3488,0.101,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F2-1amds_v7,"Paris, France",48.85341,2.3488,0.256,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F2-1ams_v7,"Paris, France",48.85341,2.3488,0.21,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F2ads_v7,"Paris, France",48.85341,2.3488,0.201,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F2alds_v7,"Paris, France",48.85341,2.3488,0.168,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F2als_v6,"Paris, France",48.85341,2.3488,0.142,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F2als_v7,"Paris, France",48.85341,2.3488,0.142,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F2amds_v7,"Paris, France",48.85341,2.3488,0.256,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F2ams_v6,"Paris, France",48.85341,2.3488,0.21,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F2ams_v7,"Paris, France",48.85341,2.3488,0.21,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F2as_v6,"Paris, France",48.85341,2.3488,0.16,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F2as_v7,"Paris, France",48.85341,2.3488,0.16,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F2s,"Paris, France",48.85341,2.3488,0.101,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F2s_v2,"Paris, France",48.85341,2.3488,0.101,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F32-16amds_v7,"Paris, France",48.85341,2.3488,4.097,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F32-16ams_v7,"Paris, France",48.85341,2.3488,3.363,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F32-8amds_v7,"Paris, France",48.85341,2.3488,4.097,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F32-8ams_v7,"Paris, France",48.85341,2.3488,3.363,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F32ads_v7,"Paris, France",48.85341,2.3488,3.222,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F32alds_v7,"Paris, France",48.85341,2.3488,2.687,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F32als_v6,"Paris, France",48.85341,2.3488,2.272,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F32als_v7,"Paris, France",48.85341,2.3488,2.272,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F32amds_v7,"Paris, France",48.85341,2.3488,4.097,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F32ams_v6,"Paris, France",48.85341,2.3488,3.363,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F32ams_v7,"Paris, France",48.85341,2.3488,3.363,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F32as_v6,"Paris, France",48.85341,2.3488,2.566,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F32as_v7,"Paris, France",48.85341,2.3488,2.566,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F32s_v2,"Paris, France",48.85341,2.3488,1.616,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F4,"Paris, France",48.85341,2.3488,0.202,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F4-1amds_v7,"Paris, France",48.85341,2.3488,0.512,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F4-1ams_v7,"Paris, France",48.85341,2.3488,0.42,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F4-2amds_v7,"Paris, France",48.85341,2.3488,0.512,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F4-2ams_v7,"Paris, France",48.85341,2.3488,0.42,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F48ads_v7,"Paris, France",48.85341,2.3488,4.833,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F48alds_v7,"Paris, France",48.85341,2.3488,4.03,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F48als_v6,"Paris, France",48.85341,2.3488,3.408,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F48als_v7,"Paris, France",48.85341,2.3488,3.408,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F48amds_v7,"Paris, France",48.85341,2.3488,6.145,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F48ams_v6,"Paris, France",48.85341,2.3488,5.045,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F48ams_v7,"Paris, France",48.85341,2.3488,5.045,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F48as_v6,"Paris, France",48.85341,2.3488,3.85,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F48as_v7,"Paris, France",48.85341,2.3488,3.85,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F48s_v2,"Paris, France",48.85341,2.3488,2.424,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F4ads_v7,"Paris, France",48.85341,2.3488,0.403,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F4alds_v7,"Paris, France",48.85341,2.3488,0.336,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F4als_v6,"Paris, France",48.85341,2.3488,0.284,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F4als_v7,"Paris, France",48.85341,2.3488,0.284,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F4amds_v7,"Paris, France",48.85341,2.3488,0.512,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F4ams_v6,"Paris, France",48.85341,2.3488,0.42,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F4ams_v7,"Paris, France",48.85341,2.3488,0.42,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F4as_v6,"Paris, France",48.85341,2.3488,0.321,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F4as_v7,"Paris, France",48.85341,2.3488,0.321,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F4s,"Paris, France",48.85341,2.3488,0.202,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F4s_v2,"Paris, France",48.85341,2.3488,0.202,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F64-16amds_v7,"Paris, France",48.85341,2.3488,8.193,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F64-16ams_v7,"Paris, France",48.85341,2.3488,6.726,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F64-32amds_v7,"Paris, France",48.85341,2.3488,8.193,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F64-32ams_v7,"Paris, France",48.85341,2.3488,6.726,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F64ads_v7,"Paris, France",48.85341,2.3488,6.444,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F64alds_v7,"Paris, France",48.85341,2.3488,5.374,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F64als_v6,"Paris, France",48.85341,2.3488,4.544,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F64als_v7,"Paris, France",48.85341,2.3488,4.544,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F64amds_v7,"Paris, France",48.85341,2.3488,8.193,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F64ams_v6,"Paris, France",48.85341,2.3488,6.726,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F64ams_v7,"Paris, France",48.85341,2.3488,6.726,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F64as_v6,"Paris, France",48.85341,2.3488,5.133,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F64as_v7,"Paris, France",48.85341,2.3488,5.133,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F64s_v2,"Paris, France",48.85341,2.3488,3.232,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F72als_v6,"Paris, France",48.85341,2.3488,5.112,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F72as_v6,"Paris, France",48.85341,2.3488,5.774,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F72s_v2,"Paris, France",48.85341,2.3488,3.636,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F8,"Paris, France",48.85341,2.3488,0.404,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F8-2amds_v7,"Paris, France",48.85341,2.3488,1.024,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F8-2ams_v7,"Paris, France",48.85341,2.3488,0.841,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F8-4amds_v7,"Paris, France",48.85341,2.3488,1.024,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F8-4ams_v7,"Paris, France",48.85341,2.3488,0.841,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F80ads_v7,"Paris, France",48.85341,2.3488,8.055,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F80alds_v7,"Paris, France",48.85341,2.3488,6.717,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F80als_v7,"Paris, France",48.85341,2.3488,5.68,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F80amds_v7,"Paris, France",48.85341,2.3488,10.242,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F80ams_v7,"Paris, France",48.85341,2.3488,8.408,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F80as_v7,"Paris, France",48.85341,2.3488,6.416,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F8ads_v7,"Paris, France",48.85341,2.3488,0.806,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F8alds_v7,"Paris, France",48.85341,2.3488,0.672,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F8als_v6,"Paris, France",48.85341,2.3488,0.568,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F8als_v7,"Paris, France",48.85341,2.3488,0.568,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F8amds_v7,"Paris, France",48.85341,2.3488,1.024,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F8ams_v6,"Paris, France",48.85341,2.3488,0.841,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F8ams_v7,"Paris, France",48.85341,2.3488,0.841,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F8as_v6,"Paris, France",48.85341,2.3488,0.642,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F8as_v7,"Paris, France",48.85341,2.3488,0.642,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F8s,"Paris, France",48.85341,2.3488,0.404,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_F8s_v2,"Paris, France",48.85341,2.3488,0.404,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX12-6mds_v2,"Paris, France",48.85341,2.3488,2.068,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX12-6ms_v2,"Paris, France",48.85341,2.3488,1.674,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX12mds_v2,"Paris, France",48.85341,2.3488,2.068,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX12ms_v2,"Paris, France",48.85341,2.3488,1.674,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX16-4mds_v2,"Paris, France",48.85341,2.3488,2.758,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX16-4ms_v2,"Paris, France",48.85341,2.3488,2.231,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX16-8mds_v2,"Paris, France",48.85341,2.3488,2.758,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX16-8ms_v2,"Paris, France",48.85341,2.3488,2.231,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX16mds_v2,"Paris, France",48.85341,2.3488,2.758,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX16ms_v2,"Paris, France",48.85341,2.3488,2.231,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX24-12mds_v2,"Paris, France",48.85341,2.3488,4.137,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX24-12ms_v2,"Paris, France",48.85341,2.3488,3.347,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX24-6mds_v2,"Paris, France",48.85341,2.3488,4.137,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX24-6ms_v2,"Paris, France",48.85341,2.3488,3.347,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX24mds_v2,"Paris, France",48.85341,2.3488,4.137,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX24ms_v2,"Paris, France",48.85341,2.3488,3.347,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX2mds_v2,"Paris, France",48.85341,2.3488,0.345,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX2ms_v2,"Paris, France",48.85341,2.3488,0.279,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX32-16mds_v2,"Paris, France",48.85341,2.3488,5.516,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX32-16ms_v2,"Paris, France",48.85341,2.3488,4.463,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX32-8mds_v2,"Paris, France",48.85341,2.3488,5.516,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX32-8ms_v2,"Paris, France",48.85341,2.3488,4.463,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX32mds_v2,"Paris, France",48.85341,2.3488,5.516,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX32ms_v2,"Paris, France",48.85341,2.3488,4.463,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX4-2mds_v2,"Paris, France",48.85341,2.3488,0.689,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX4-2ms_v2,"Paris, France",48.85341,2.3488,0.558,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX48-12mds_v2,"Paris, France",48.85341,2.3488,8.274,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX48-12ms_v2,"Paris, France",48.85341,2.3488,6.694,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX48-24mds_v2,"Paris, France",48.85341,2.3488,8.274,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX48-24ms_v2,"Paris, France",48.85341,2.3488,6.694,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX48mds_v2,"Paris, France",48.85341,2.3488,8.274,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX48ms_v2,"Paris, France",48.85341,2.3488,6.694,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX4mds_v2,"Paris, France",48.85341,2.3488,0.689,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX4ms_v2,"Paris, France",48.85341,2.3488,0.558,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX64-16mds_v2,"Paris, France",48.85341,2.3488,11.032,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX64-16ms_v2,"Paris, France",48.85341,2.3488,8.926,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX64-32mds_v2,"Paris, France",48.85341,2.3488,11.032,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX64-32ms_v2,"Paris, France",48.85341,2.3488,8.926,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX64mds_v2,"Paris, France",48.85341,2.3488,11.032,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX64ms_v2,"Paris, France",48.85341,2.3488,8.926,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX8-2mds_v2,"Paris, France",48.85341,2.3488,1.379,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX8-2ms_v2,"Paris, France",48.85341,2.3488,1.116,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX8-4mds_v2,"Paris, France",48.85341,2.3488,1.379,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX8-4ms_v2,"Paris, France",48.85341,2.3488,1.116,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX8mds_v2,"Paris, France",48.85341,2.3488,1.379,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX8ms_v2,"Paris, France",48.85341,2.3488,1.116,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX96-24mds_v2,"Paris, France",48.85341,2.3488,16.548,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX96-24ms_v2,"Paris, France",48.85341,2.3488,13.389,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX96-48mds_v2,"Paris, France",48.85341,2.3488,16.548,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX96-48ms_v2,"Paris, France",48.85341,2.3488,13.389,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX96mds_v2,"Paris, France",48.85341,2.3488,16.548,cpu,none,none,none,0,,x86_64,
azure,francecentral,Standard_FX96ms_v2,"Paris, France",48.85341,2.3488,13.389,cpu,none,none,none,0,,x86_64,
